source_bucket,numeric_song_id,status,primary_key,primary_frame_pc,primary_correlation,primary_margin,secondary_key,secondary_frame_pc,secondary_correlation,secondary_margin,error
src_004,1327,AMBIGUOUS_FRAME_DISAGREEMENT,g,10,0.8035898723225554,0.13593190003326017,c,3,0.8169657092215463,0.18549327938249127,
src_004,1328,REVIEW_LOW_CONFIDENCE,C,0,0.8631059746513012,0.03316568528807606,C,0,0.975736517175461,0.2486823138879184,
src_004,1330,REVIEW_LOW_CONFIDENCE,ab,11,0.9061684790771601,0.29596035491540984,ab,11,0.6931045462853479,0.005425363425741292,
src_004,1334,AMBIGUOUS_FRAME_DISAGREEMENT,e,7,0.8048722560616333,0.15391672252847588,a,0,0.9021947274286843,0.05686674445166173,
src_004,1336,AMBIGUOUS_FRAME_DISAGREEMENT,D,2,0.7274802328898978,0.08836888546194832,d,5,0.778723119083623,0.025433836710428426,
src_004,1346,REVIEW_LOW_CONFIDENCE,E,4,0.788515765044934,0.04955257880381536,E,4,0.9507224605268936,0.1293947732545463,
src_004,1350,REVIEW_LOW_CONFIDENCE,a,0,0.8045650587954752,0.05447030945157094,a,0,0.7943550846409115,0.033675497270835186,
src_004,1353,AMBIGUOUS_FRAME_DISAGREEMENT,a,0,0.7780229440454478,0.10211494275014343,d,5,0.8901981454918142,0.07608954650218402,
src_004,1354,AMBIGUOUS_FRAME_DISAGREEMENT,D,2,0.8764366206819187,0.21543079225860462,G,7,0.824344168931124,0.07086190753063182,
src_004,1355,AMBIGUOUS_FRAME_DISAGREEMENT,A,9,0.7551508640799105,0.011740334996675705,D,2,0.920621742600533,0.09087538357981939,
src_004,1356,REVIEW_LOW_CONFIDENCE,A,9,0.7582392652932191,0.001138109955137856,A,9,0.898363221278221,0.0978964035016694,
src_004,1359,REVIEW_LOW_CONFIDENCE,C,0,0.887979252657685,0.036979749381937266,C,0,0.9481686313480365,0.3044342408158037,
src_004,1361,REVIEW_LOW_CONFIDENCE,g,10,0.879052971955852,0.2617900945029188,g,10,0.8336916043989878,0.02218836957936743,
src_004,1364,AMBIGUOUS_FRAME_DISAGREEMENT,ab,11,0.723119277030688,0.009587721589365605,c#,4,0.9490277626781434,0.21100616101969882,
src_004,1372,AMBIGUOUS_FRAME_DISAGREEMENT,c,3,0.8908877076885234,0.2560375978487909,f,8,0.8376238470189397,0.01119780634367229,
src_004,1373,REVIEW_LOW_CONFIDENCE,G,7,0.819277664178755,0.059640838116230555,G,7,0.8492738315093558,0.041576004106885556,
src_004,1380,REVIEW_LOW_CONFIDENCE,G,7,0.9657163026527653,0.30287035638941917,G,7,0.8348949209566405,0.0421646204501932,
src_004,1382,AMBIGUOUS_FRAME_DISAGREEMENT,a,0,0.8060668110371185,0.20022207167079942,d,5,0.925298263175557,0.11580571449124266,
src_004,1385,AMBIGUOUS_FRAME_DISAGREEMENT,b,2,0.8248760061151718,0.2724236151271525,G,7,0.8118585136681186,0.11283193529270041,
src_004,1390,REVIEW_LOW_CONFIDENCE,d,5,0.8977997553352729,0.31184356433505855,d,5,0.8188721528165274,0.041980013194349186,
src_004,1397,AMBIGUOUS_FRAME_DISAGREEMENT,D,2,0.8177137360637219,0.053457284655743065,G,7,0.856572131367822,0.04012075450522745,
src_004,1400,AMBIGUOUS_FRAME_DISAGREEMENT,G,7,0.9003766579351692,0.13663210058164266,C,0,0.9166594884477801,0.15396753697004517,
src_004,1401,REVIEW_LOW_CONFIDENCE,C,0,0.7918056453524204,0.13217877928961275,C,0,0.9351912588485616,0.017347270330594022,
src_004,1402,AMBIGUOUS_FRAME_DISAGREEMENT,D,2,0.865462223295024,0.011823016271532483,G,7,0.9265924865173458,0.194686833571601,
src_004,1404,REVIEW_LOW_CONFIDENCE,Bb,10,0.7979130105104747,0.020342280098500365,g,10,0.8929975835930947,0.06519634709501043,
src_004,1423,AMBIGUOUS_FRAME_DISAGREEMENT,D,2,0.9645191731246997,0.29438605684238295,G,7,0.7768193055366304,0.009658127804471395,
src_004,1431,REVIEW_LOW_CONFIDENCE,F,5,0.7234864444631199,0.04460162592833661,d,5,0.9044335424283749,0.1301381631521159,
src_004,1433,REVIEW_LOW_CONFIDENCE,Eb,3,0.8940361957414026,0.03067643197469161,Eb,3,0.9566703743668443,0.25452831137578535,
src_004,1434,REVIEW_LOW_CONFIDENCE,F,5,0.7976406166485351,0.03491507814123307,d,5,0.8711498943513727,0.09037123759810306,
src_004,1441,REVIEW_LOW_CONFIDENCE,F#,6,0.830297899192135,0.04688274933130676,F#,6,0.9371716759383802,0.20089461349924365,
src_004,1455,AMBIGUOUS_FRAME_DISAGREEMENT,C#,1,0.8709652825996175,0.04814377590915642,F#,6,0.9491853496113384,0.22192281900183408,
src_004,1461,AMBIGUOUS_FRAME_DISAGREEMENT,C#,1,0.9675915229249105,0.35101130194363794,F#,6,0.812383433661303,0.002753741089979167,
src_004,1464,AMBIGUOUS_FRAME_DISAGREEMENT,Bb,10,0.7841692478213768,0.08394502303460583,Eb,3,0.9347842480772659,0.14962996371372017,
src_004,1465,REVIEW_LOW_CONFIDENCE,Eb,3,0.8258482206696921,0.02248527076593243,Eb,3,0.8985938201927158,0.14089230771685868,
src_004,1466,REVIEW_LOW_CONFIDENCE,D,2,0.8537370297198336,0.19813769907460532,D,2,0.8518495444726633,0.033182730704063856,
src_004,1468,AMBIGUOUS_FRAME_DISAGREEMENT,C#,1,0.8629738702905764,0.04841094904560728,F#,6,0.9657106263034603,0.2572843867561495,
src_004,1469,AMBIGUOUS_FRAME_DISAGREEMENT,a,0,0.7202496121627561,0.009275603160590062,d,5,0.7645867285756242,0.1736042279612049,
src_004,1470,REVIEW_LOW_CONFIDENCE,Bb,10,0.8829592286148725,0.030554778097846902,Bb,10,0.9197773455505533,0.19771452960192248,
src_004,1471,AMBIGUOUS_FRAME_DISAGREEMENT,Eb,3,0.8813251561088665,0.015526598612412679,Ab,8,0.9184879111946443,0.20005067479599448,
src_004,1475,REVIEW_LOW_CONFIDENCE,Ab,8,0.9290408099798675,0.3568837249312288,Ab,8,0.8023916342224602,0.03520544440129303,
src_004,1480,REVIEW_LOW_CONFIDENCE,C,0,0.7982151798116098,0.014902375927414724,C,0,0.8475615874742857,0.04100342895911413,
src_004,1486,AMBIGUOUS_FRAME_DISAGREEMENT,a,0,0.8546484744661276,0.2417918020479526,d,5,0.845209841824633,0.023319443996227873,
src_004,1487,REVIEW_LOW_CONFIDENCE,G,7,0.8051719362374825,0.003646785544166087,G,7,0.9340730138039693,0.18038324331116662,
src_004,1490,REVIEW_LOW_CONFIDENCE,E,4,0.7763205286721517,0.021587102442933714,E,4,0.9431921288775561,0.14616107970993653,
src_004,1491,REVIEW_LOW_CONFIDENCE,F,5,0.8544610604666754,0.025348034476220582,F,5,0.9143888831408288,0.36219209152153853,
src_004,1495,REVIEW_LOW_CONFIDENCE,B,11,0.8415352385776711,0.03875387047746226,B,11,0.9723691751023522,0.2611771758343673,
src_004,1499,AMBIGUOUS_FRAME_DISAGREEMENT,C,0,0.8701346906269067,0.07211610399451718,F,5,0.8567737555283854,0.03438109197577344,
src_004,1500,REVIEW_LOW_CONFIDENCE,F,5,0.8587313142421272,0.10048898784140847,F,5,0.8090662649602588,0.036037940903693166,
src_004,1501,AMBIGUOUS_FRAME_DISAGREEMENT,F,5,0.6743413587285756,0.02426668423028977,c,3,0.8784945754064958,0.14129958617799054,
src_004,1506,REVIEW_LOW_CONFIDENCE,E,4,0.8749135041766797,0.007397630517735787,E,4,0.9237879885156378,0.17661566958258312,
src_004,1509,REVIEW_LOW_CONFIDENCE,bb,1,0.6926072923926169,0.03985328365883223,bb,1,0.837852623529212,0.028717971981856105,
src_004,1514,REVIEW_LOW_CONFIDENCE,e,7,0.9218519359296968,0.25208684186144015,e,7,0.8141746307740455,0.018510567202842054,
src_004,1515,REVIEW_LOW_CONFIDENCE,F#,6,0.8604444499094973,0.036308087208359874,F#,6,0.9694822962877223,0.23680892571444545,
src_004,1519,AMBIGUOUS_FRAME_DISAGREEMENT,C,0,0.9346846177068587,0.24468744125548791,F,5,0.8568017188100131,0.07044799836968674,
src_004,1522,AMBIGUOUS_FRAME_DISAGREEMENT,ab,11,0.7124744912401109,0.10122489689162972,E,4,0.8420897969119837,0.02580523605302576,
src_004,1523,REVIEW_LOW_CONFIDENCE,D,2,0.8715982388798589,0.0023733523233046006,D,2,0.9568813992253987,0.2752138892289676,
src_004,1525,AMBIGUOUS_FRAME_DISAGREEMENT,E,4,0.7981074964190976,0.06339845774456809,b,2,0.8288821359565783,0.030322286131229004,
src_004,1529,REVIEW_LOW_CONFIDENCE,D,2,0.8196714586098527,0.018142753780495458,D,2,0.95114630541682,0.23359924729541748,
src_004,1530,AMBIGUOUS_FRAME_DISAGREEMENT,a,0,0.8258010840479685,0.08897592347187955,d,5,0.8917233817928747,0.22995587840392484,
src_004,1533,REVIEW_LOW_CONFIDENCE,f#,9,0.7772160590942006,0.03488810592361158,f#,9,0.9394504439805564,0.3331102996544999,
src_004,1536,AMBIGUOUS_FRAME_DISAGREEMENT,f,8,0.8511398916428744,0.006384701470498522,C#,1,0.9368000608702025,0.2939625476080202,
src_004,1539,REVIEW_LOW_CONFIDENCE,Ab,8,0.7834508566270767,0.021919862542014945,Ab,8,0.8190329048175145,0.09796797893680897,
src_004,1542,AMBIGUOUS_FRAME_DISAGREEMENT,Bb,10,0.8176576336022083,0.031624942749657436,Eb,3,0.9069043089084072,0.11532566198109773,
src_004,1545,AMBIGUOUS_FRAME_DISAGREEMENT,G,7,0.7656661143361276,0.008962018642375003,a,0,0.8630232625178882,0.04849479506782972,
src_004,1550,REVIEW_LOW_CONFIDENCE,C,0,0.8302263397890753,0.03214998552739823,C,0,0.9152270827067914,0.17890028643726352,
src_004,1553,REVIEW_LOW_CONFIDENCE,C,0,0.7797462596221625,0.08086013803337322,C,0,0.9129953249808063,0.0490532435186638,
src_004,1558,AMBIGUOUS_FRAME_DISAGREEMENT,C,0,0.8987765166598246,0.12207484649382716,F,5,0.9084762672605428,0.049302678126237454,
src_004,1559,REVIEW_LOW_CONFIDENCE,a,0,0.7838146834546668,0.09871723231909735,C,0,0.8828179112730848,0.028693205581273196,
src_004,1560,REVIEW_LOW_CONFIDENCE,Ab,8,0.9412548217356436,0.31189583217686145,Ab,8,0.8302788196835562,0.046192118993728104,
src_004,1569,AMBIGUOUS_FRAME_DISAGREEMENT,F,5,0.8129026838786805,0.01302106497158717,Bb,10,0.8795215163932588,0.1215038697463886,
src_004,1580,REVIEW_LOW_CONFIDENCE,F#,6,0.867900899816614,0.011647940117647693,F#,6,0.9305706074189039,0.1706923153193708,
src_004,1583,AMBIGUOUS_FRAME_DISAGREEMENT,G,7,0.7851412193057091,0.09519818861038964,C,0,0.8655211192104014,0.0551165149758005,
src_004,1592,AMBIGUOUS_FRAME_DISAGREEMENT,D,2,0.8145518169860735,0.003281538682439744,G,7,0.9014423505988457,0.12708651740799326,
src_004,1593,AMBIGUOUS_FRAME_DISAGREEMENT,F#,6,0.7678623689421604,0.048772356401860506,ab,11,0.8666763444659594,0.05508889687089935,
src_004,1597,AMBIGUOUS_FRAME_DISAGREEMENT,G,7,0.7540230901127519,0.0015647594585567193,a,0,0.8361950797969678,0.0478653848702526,
src_004,1608,REVIEW_LOW_CONFIDENCE,C,0,0.8821611786826885,0.0319906029835928,C,0,0.9286691770561563,0.16214316082902314,
src_004,1609,REVIEW_LOW_CONFIDENCE,B,11,0.8844186556600411,0.03803261528286883,B,11,0.8994503058333261,0.1429660814750957,
src_004,1610,REVIEW_LOW_CONFIDENCE,e,7,0.7368254744591458,0.010319407777048872,e,7,0.8826751662843753,0.0786979757390407,
src_004,1621,AMBIGUOUS_FRAME_DISAGREEMENT,A,9,0.9120790299735319,0.1065218066577086,D,2,0.915824585210746,0.0826151498157528,
src_004,1625,AMBIGUOUS_FRAME_DISAGREEMENT,c#,4,0.6024217792566162,0.03293692352633182,f#,9,0.6134411056169742,0.05369357900587468,
src_004,1626,REVIEW_LOW_CONFIDENCE,f,8,0.7636299343285662,0.04531302951447613,f,8,0.8887556955409366,0.07895567167939832,
src_004,1629,AMBIGUOUS_FRAME_DISAGREEMENT,Bb,10,0.8042750868484,0.03261170445434192,Eb,3,0.8894359993989347,0.06468125723950024,
src_004,1633,REVIEW_LOW_CONFIDENCE,E,4,0.8099068325649847,0.026510992486424412,E,4,0.9524738762914228,0.2555809436959062,
src_004,1645,REVIEW_LOW_CONFIDENCE,B,11,0.7068737443240651,0.122246371805394,B,11,0.752622565956741,0.004765343273904099,
src_004,1648,AMBIGUOUS_FRAME_DISAGREEMENT,A,9,0.8474811596556324,0.008801854688599176,D,2,0.9220550761778024,0.2958747466719869,
src_004,1649,AMBIGUOUS_FRAME_DISAGREEMENT,ab,11,0.8292147467370335,0.0683984485289304,c#,4,0.9096338152628949,0.167216001401582,
src_004,1651,AMBIGUOUS_FRAME_DISAGREEMENT,C,0,0.6455479937757231,0.045214416045160744,d,5,0.753949096148302,0.046157322346702556,
src_004,1652,REVIEW_LOW_CONFIDENCE,b,2,0.753620206409746,0.005544680288027015,b,2,0.8286117812654492,0.04610289618179686,
src_004,1653,REVIEW_LOW_CONFIDENCE,a,0,0.8179658082731454,0.12163078700723018,C,0,0.859060407190783,0.04741304524086587,
src_004,1654,AMBIGUOUS_FRAME_DISAGREEMENT,A,9,0.9488705925271171,0.24403861868929266,D,2,0.8249449669685366,0.006693335292720315,
src_004,1663,AMBIGUOUS_FRAME_DISAGREEMENT,E,4,0.7797566735042304,0.09574164439672661,f#,9,0.8608567756113238,0.022022766362093216,
src_004,1664,REVIEW_LOW_CONFIDENCE,A,9,0.8973725378292228,0.04675393990078014,A,9,0.9546450665465578,0.23084181922671854,
src_004,1665,REVIEW_LOW_CONFIDENCE,Ab,8,0.9852450179493422,0.3088580332187536,Ab,8,0.8692542122665907,0.04289342964513376,
src_004,1672,AMBIGUOUS_FRAME_DISAGREEMENT,Bb,10,0.8203218118954931,0.06618727182684747,Eb,3,0.8688860407489354,0.038903869332932106,
src_004,1673,AMBIGUOUS_FRAME_DISAGREEMENT,a,0,0.8003719041110797,0.19848605410993714,d,5,0.8930130282748554,0.016774585524343744,
src_004,1678,REVIEW_LOW_CONFIDENCE,Ab,8,0.8384868649436465,0.1641957759302125,f,8,0.8015406416418371,0.015077018966828004,
src_004,1691,AMBIGUOUS_FRAME_DISAGREEMENT,F#,6,0.7936478853928538,0.044038434977913266,B,11,0.8659870544301654,0.08980997557435966,
src_004,1702,AMBIGUOUS_FRAME_DISAGREEMENT,F#,6,0.7574374979168047,0.0010384841495099106,B,11,0.9120339312831693,0.013007421413084974,
src_004,1703,AMBIGUOUS_FRAME_DISAGREEMENT,a,0,0.7021054089833912,0.04779916244929239,d,5,0.8564597880069287,0.03876605996381244,
src_004,1704,REVIEW_LOW_CONFIDENCE,C,0,0.9288392691234862,0.16036164800961217,C,0,0.8656548292800086,0.040282630622461846,
src_004,1707,REVIEW_LOW_CONFIDENCE,Eb,3,0.7280695520903668,0.004657169561518404,Eb,3,0.9107313041740231,0.1899000695700881,
src_004,1708,AMBIGUOUS_FRAME_DISAGREEMENT,A,9,0.8669758101678867,0.025562720278891393,D,2,0.9394492099626329,0.200073313928688,
src_004,1713,AMBIGUOUS_FRAME_DISAGREEMENT,f#,9,0.8333279191654029,0.041760304456242014,D,2,0.893932271692522,0.1704555470334681,
src_004,1715,AMBIGUOUS_FRAME_DISAGREEMENT,Eb,3,0.8829041581446877,0.03821910216473923,Ab,8,0.9085468382627733,0.07015271147516144,
src_004,1720,AMBIGUOUS_FRAME_DISAGREEMENT,G,7,0.8264632879394586,0.0283496491178169,C,0,0.8531751244432182,0.07297049215425744,
src_004,1726,REVIEW_LOW_CONFIDENCE,C,0,0.7954640879154175,0.028494139988529565,C,0,0.903038851320879,0.0647112231042104,
src_004,1728,REVIEW_LOW_CONFIDENCE,G,7,0.8952104757371075,0.04677205752790092,G,7,0.8931022286972075,0.2607130662619501,
src_004,1733,AMBIGUOUS_FRAME_DISAGREEMENT,a,0,0.8912938544179847,0.33249101905210166,F,5,0.8174293019167373,0.0755004492548148,
src_004,1734,REVIEW_LOW_CONFIDENCE,f,8,0.8126816073178821,0.04418379171501452,f,8,0.9199651344120658,0.3039518130665906,
src_004,1735,REVIEW_LOW_CONFIDENCE,B,11,0.7882244689518096,0.04068155073997848,B,11,0.8975421621945034,0.09537641699899235,
src_004,1741,AMBIGUOUS_FRAME_DISAGREEMENT,D,2,0.8391229458473801,0.10221769346714105,d,5,0.8660879462623761,0.10254235322851768,
