song_id,content_sha256,analyzer_1_key,analyzer_2_key,agreement,confidence,accepted,canonical_shift,split
pop1k7:src_004:824,9c6b7ff89e0685f19a4dad9047517caa29feb7e1e25a385b768880fcba609ed4,g,g,True,0.27224263644189883,True,2,test
pop1k7:src_004:825,e999a2dc2b464caea8c054d6c944c0a1abbe4071240979733f7933258953d11c,f#,b,False,0.014501369354479987,False,,train
pop1k7:src_004:826,d0e88698ce4f072b87bd9c9acac41274454585077b7d2257370179a4297f0ad3,G,G,True,0.12429342103488261,True,5,train
pop1k7:src_004:827,7b65cb0a4e054df1149da7393c821587efd6769e958a035050191e38c2989765,C#,C#,True,0.18192486850699952,True,-1,train
pop1k7:src_004:828,f49b2087c092c3a8eab6bc11c7df77ced78b73a4a78b6cd370cbdd3e33f51010,C#,C#,True,0.13335415325057165,True,-1,train
pop1k7:src_004:829,d8198f6070f183ee54e3adae1c846ebbff2b9f8e64da538122260c9e2c3a7dc4,c#,f#,False,0.051168567447414826,False,,train
pop1k7:src_004:830,e48c06fd2cdc3da85708e12234b15d5b695942bf0f1eb9ebfb8c0f47ff8042a0,Ab,Ab,True,0.15968462565951647,True,4,test
pop1k7:src_004:831,1c6230b582d2affceaabb5a5c80f6f43860f0c43ea81131582141791791f9ad6,D,D,True,0.13590096538179797,True,-2,validation
pop1k7:src_004:832,603c83bb381607a082b5ad83f4c27471d9d19495795bc33ee957477fec9be973,a,a,True,0.10334318030333367,True,0,train
pop1k7:src_004:833,b43c0b511e11aca1c33f0317dc788de2bdb766277729c368fd6ce5eadc6acf85,g,g,True,0.25774121015630724,True,2,train
pop1k7:src_004:834,f34573389cd3557bf6f423063b3bfadd120816c2ab51171776f9b31bdbecc91a,Ab,Ab,True,0.16277769416750232,True,4,train
pop1k7:src_004:835,676c936e2e36ccc5a767deb69843c6d20e8e0e733447361624bcf493c2f58c4a,bb,bb,True,0.12372257686210075,True,-1,train
pop1k7:src_004:836,ab6a440bf8d1bca8cf1526bb59e2ad426385ed2d5610ee20492023a3c9e7b1e0,E,E,True,0.01072122329084313,False,-4,train
pop1k7:src_004:837,8dcea8ab61bbc21a5056a2309e3f5e99ca7b532ab170064f57d7c9f3a261d6bd,Eb,Eb,True,0.11665560551397147,True,-3,test
pop1k7:src_004:838,c5e2a552b51ea3a046bd4b664afc51fe610b6dbd8917feaba730c4a9a020a06d,F,F,True,0.1608033778916902,True,-5,validation
pop1k7:src_004:839,5d18c6ac54f9f84d999913458998ca1ae77e71606ce61b1766368611cbaa1d2e,F,F,True,0.12206099969516193,True,-5,train
pop1k7:src_004:840,46f3878f5e310c96aca2bda288af9d4856dc6239ac3353d39f65d367f3951c00,E,E,True,0.1834973644630844,True,-4,train
pop1k7:src_004:841,45a599b58e58de707b729651eed198550f9c702a1783dc8810cba529b06fe83e,c,c,True,0.12628433495130253,True,-3,train
pop1k7:src_004:842,9119504c0d0dc1521c7451bda1ae607d0afad21c74c25a198b5ab5430e72548b,Ab,Ab,True,0.03576335721935042,False,4,train
pop1k7:src_004:843,465c0fa0023d73494be7fad02339626785c52d472cab9ec966249f14691e048e,A,A,True,0.1646355412081434,True,3,train
pop1k7:src_004:844,572a9d8c72273f201603328315bcfd236ea8d27e43063081c93bec7630afb01d,eb,eb,True,0.15914148598285127,True,6,train
pop1k7:src_004:845,3e076771d5e3832d28baad0532205ebab52c2d1b120cbe325259fdc3f2ec3156,B,B,True,0.08142486454950082,True,1,train
pop1k7:src_004:846,efb5506b058486514a9c9f7abe978f1a0856c3e706176b8aafaef47c2223e5ba,c,Ab,False,0.031145620681944708,False,,train
pop1k7:src_004:847,f3bdbdd562ab20cee411e87325ed7a6b79c599bf40e82b70757657dfd141ae30,F,F,True,0.11360201770590272,True,-5,validation
pop1k7:src_004:848,0c90ac202bb222d3f78206a6086c7e0ba74bdc2a213d2f6aeaaed6523fdcfcee,G,G,True,0.2123852174173645,True,5,train
pop1k7:src_004:849,54b52f5c4282c3e414d02552f413cf9a7fe6e38b7459b61648089e2cd34ef0da,G,G,True,0.05643874448986652,True,5,train
pop1k7:src_004:850,ce691861e0a5abbf5de8c600a42eb17761fff73f175b17fdb2e0ab824a63ed49,Bb,Bb,True,0.15995283334333288,True,2,train
pop1k7:src_004:851,f18f93b935b5a748f2474278af2d367d6d27c08340bdabb3cc032136dbe2b281,ab,ab,True,0.25177353570232575,True,1,train
pop1k7:src_004:852,0a5caecaa8812a8edb1319da1da830c6671aa8da7edec192971e21fdd115b211,a,a,True,0.15052990469584837,True,0,train
pop1k7:src_004:853,b22c2a004e48f3a7aa70ebee7577b4425026b893967c21e16dd97326b9bdc9a1,c,c,True,0.04275352456284787,False,-3,test
pop1k7:src_004:854,9979240d5d13f3a57647cbbc2f464c4b8e359cb1957b3efdf8df916e38987ce3,D,D,True,0.1517572648197144,True,-2,train
pop1k7:src_004:855,ebe9904e1e03010a3e7c993e5eaa84974aab6ea16bcc9c5dc5ec87a045846b7f,D,D,True,0.054131900276097045,True,-2,train
pop1k7:src_004:856,a5dfdc981645637dc62e8743702c4f86802d1bd621548d89d629b1df22902897,C,d,False,0.0002069938827012896,False,,train
pop1k7:src_004:857,9b3b581b0929134eeecd687d54ef6ab76539818b2cc8928cae50c3bbd1dab185,bb,bb,True,0.14669065611148402,True,-1,train
pop1k7:src_004:858,aefd515538825af87ed628413a2c8b091f76a641cee562fb424dd4ba5d3acd59,C,C,True,0.16910195765907332,True,0,validation
pop1k7:src_004:859,5b2b06b66057fa9e1428cc440488ccd68cbf8e763e4c4ce62a908b9a91d6d36a,C,C,True,0.13600850580610802,True,0,train
pop1k7:src_004:860,ef38838c28c0eaf24b0143c64fe35a641662201876acea1b4c3a9fda0268bc40,a,F,False,0.05022974790080825,False,,train
pop1k7:src_004:861,8fc43a406cf53522d04c5afa7dfa95a7bc2edb42f81beaecccc94c49e5336214,G,G,True,0.14297126153373885,True,5,train
pop1k7:src_004:862,aece26fd700595a41e1d506b99c86b74dd6bb32c165c2912296a5d60a909491e,F#,F#,True,0.059282275820420116,True,6,train
pop1k7:src_004:863,bfc16051cf1831f8ddac9acd9db054fd7328ec28936742e67533be402d13ac38,F,F,True,0.1334499734818123,True,-5,validation
pop1k7:src_004:864,7fbb42202c6c5d3f5223d87f78698cfcb61fcf64750d3b49a2bba316140d4445,E,E,True,0.1156171987724347,True,-4,validation
pop1k7:src_004:865,0b808d072755c14a0231479dbcd12809ea6a03c23c02afeaf8fd50243b4a7cd7,C#,C#,True,0.11252845004821854,True,-1,validation
pop1k7:src_004:866,04fecdb3526e242fbf0e08f6d345055411f8d4c71ca7af01bcbabb1d6aa46ad1,C,C,True,0.08978331579400822,True,0,train
pop1k7:src_004:867,a97b22abb5feebef4de62d4c129630dd504fc0217b4bf0cb32ee51fc9ec9238d,Eb,Eb,True,0.20658187245866777,True,-3,train
pop1k7:src_004:868,8b455780dc5bbbfa40018482ddb98fea6b3f8478db58cae826f35205f0cf87fc,c,f,False,0.07911374910786495,False,,train
pop1k7:src_004:869,2404a787cc924bbcc1899df656ba19dab4b1b40184f14bf4abb22aef0eb86f70,ab,ab,True,0.04009002574848308,False,1,train
pop1k7:src_004:870,60030ccf6289d557021686509a660d4774e19f39e4357508efd934aca1f35db1,c,f,False,0.030983081000384938,False,,train
pop1k7:src_004:871,1d18bc86871ddb363987c05ac3d8e94906c0899be33f70613b7ddbb831ece5ea,F#,F#,True,0.08338841780557904,True,6,train
pop1k7:src_004:872,4fca83fea86a449537530705155147bda4fb87cc74987a8349e57476b402ac13,e,e,True,0.005454656889482101,False,5,train
pop1k7:src_004:873,d3f5a36858df1bae60c230a4a27e903f00f63f898cab47e72775b5293bb60d56,C,F,False,0.06668057936672012,False,,train
pop1k7:src_004:874,3ac1f8160559d26d90a8ba49be476154fd6bbb357c9fd19dede762cac03a31b3,G,G,True,0.10802965278885046,True,5,train
pop1k7:src_004:875,6db4459646cbd5ffb279ddd9de49ff07b0f3229b06f0f066cbf4d6dcb8be6ba4,G,G,True,0.17625178321280743,True,5,train
pop1k7:src_004:876,4d7a5ee0c59cc1b461f145edbe0d089e66796af0c25863ae38f3a2e6369d3b85,F,F,True,0.24878413366461039,True,-5,train
pop1k7:src_004:877,52f858552d4facc88ade4b0f625d25b922cf3619d5611ba7be23a766a5cc0851,C,C,True,0.0960900542153994,True,0,test
pop1k7:src_004:878,0c1e98ff7bf74656f62b6b6ab72f3d8dea07dfdf52ae9b2950b35fb2f79fb9eb,E,E,True,0.18886706821345356,True,-4,train
pop1k7:src_004:879,c9473aefee602817a623c0eb7d43ce0d2726a217a859e7e11eb9e4ad3f3913c2,F#,F#,True,0.08239084584330769,True,6,train
pop1k7:src_004:880,c0d0de7fb418ea098418dc71a0cd1ac9573d6e2117ac7e49ef6ae2df4b6ee492,Eb,Ab,False,0.003929237198101787,False,,validation
pop1k7:src_004:881,0a3261fa4c2643324b5fe4d59a1eb936b9dedd0caba502356fa67b8233fc7d12,Eb,Eb,True,0.0439486572858403,False,-3,train
pop1k7:src_004:882,779ecbf4da9382c93ae3fa17ca36b062b32224023f39131523f5e86fe09d2323,D,D,True,0.1648231451538047,True,-2,train
pop1k7:src_004:883,e7b3b48cae2ee0bb312245cf420792ce0108906e44e1176b2a07442d6a171cef,d,d,True,0.13628048076298138,True,-5,train
pop1k7:src_004:884,d3662dae0aafb341be924a764b29c2fe4369ad1bb094ae94906c7f7358ecc822,c#,c#,True,0.00424553306915143,False,-4,train
pop1k7:src_004:885,f811b29b1f5ed90f539e6d8a3c3fb3b8dd2cda652573429a9a1f824b5ead100b,c,Ab,False,0.19589521231392582,False,,train
pop1k7:src_004:886,f1d0bc05f29d664583d3846c3a70677f570aa9b278d18e5f866a3b28a2a37272,a,F,False,0.16259372179903175,False,,validation
pop1k7:src_004:887,26cb54e12ed85e176b001ed0a045cbfd47752e753b0f36b9f7c2e659d4d710c0,D,G,False,0.07039692133162445,False,,train
pop1k7:src_004:888,85bb50622d0bd6afdbb184f0b08ea1b8641d36dff94c3ac0d81cc034b173efa0,c#,f#,False,0.056334439854159535,False,,train
pop1k7:src_004:889,c4728e07eef17c0bd8aaf5286fac47ae3ba48ab2cfd363050653cc5ca7593638,F,d,True,0.19960146694784842,True,-5,train
pop1k7:src_004:890,399ddfd54f6c47884d1bd15aa5c81269f02510bbc30aa682476539193edf4b13,C,C,True,0.23023566082375713,True,0,train
pop1k7:src_004:891,3d9eeebef9a0ae82989102da6496dbd896bacbceea564466ae9bbd13388f02d8,eb,eb,True,0.22078264625415334,True,6,train
pop1k7:src_004:892,36b743e89323976b43a88cb0bbe76fd066db6fc8b8cf4c3ce0f0e78af5c8bf22,E,E,True,0.11477383787678264,True,-4,train
pop1k7:src_004:893,9d08cddeeb19be4edcddbfb389f4afe6eaf67d342b1a9e0c4aae7f293a9a8cd7,G,C,False,0.022052170558037987,False,,train
pop1k7:src_004:894,08ee8f3bddc7f15366e603d12efdbc847b9cdfe7d53a0779d15f5b46fde172de,F#,B,False,0.05641382219085134,False,,validation
pop1k7:src_004:895,d079f593f0b83558fbc6442bbf57bb11601cef1801cd427531338f50592f9547,G,G,True,0.18126395399152295,True,5,validation
pop1k7:src_004:896,e55e7bbfd76f0aa4534b80e3da1a07d9cc2709486e2c63b09987f681bc695543,D,D,True,0.203238087760092,True,-2,test
pop1k7:src_004:897,715ea5626b0cbf4f9011aa021c9c1870875c22067c174e7749a6fba5c78d6e6d,ab,c#,False,0.04182802821610632,False,,validation
pop1k7:src_004:898,44474da42a29e64a2937d86754081219296ef3963322c527b4f9e1e5e6acf9da,ab,c#,False,0.04399302734079802,False,,test
pop1k7:src_004:899,a4fbbe0346b987c156337c89ce6bec004f7280bc2a15188cd734ca93b82307dd,c#,c#,True,0.032560550955455514,False,-4,train
pop1k7:src_004:900,face88e66965927699cbe5e0f9feedaaa364b0183fcbbf68464ca8e2698b7eaf,D,G,False,0.05139047603514735,False,,train
pop1k7:src_004:901,65e126864fc95c3ca98a58aacf37ca5fa2d34bba0e69e6063ad3bbe96161eae4,F,F,True,0.22641621260040123,True,-5,train
pop1k7:src_004:902,96f7b844293920c56e168469330fe243bc2d2934e7674ecbb73e778c859dacf7,a,a,True,0.16698427340639188,True,0,train
pop1k7:src_004:903,5b3999c5b679113dd3a83cae64448ea35eb81f570934cb7b0e43d36bec3e5604,C,C,True,0.13185241337239462,True,0,train
pop1k7:src_004:904,db675183e1dc4c5d039bf8c6e9f49683a565029615c48d64b6686699017e95c1,c,c,True,0.05800943847332418,True,-3,train
pop1k7:src_004:905,c0ec81bda75a809d2fd096053aeb0928341024c9e4ecf9dd5b25e1b3b25a2abe,F,F,True,0.21297716519188248,True,-5,train
pop1k7:src_004:906,8087422204a9370636e82d5837b4349967ef08f4237deb7a74391f3e6d9e75ba,C,C,True,0.07965056361329215,True,0,validation
pop1k7:src_004:907,8e70eeaa998148ca3a1ea51e44059329d5bc0bf8a4c4d2ca3d8a32cdf2625585,Eb,Eb,True,0.18169067836488106,True,-3,test
pop1k7:src_004:908,6f8a343b9ed8dfedfca84c1f4bf39a2fbb004662df45e9364aeab3afd0dcbbfe,f#,b,False,0.043178979065061296,False,,train
pop1k7:src_004:909,6bdf7f16f4293191c745de0a7f9ec6182e912ef697e1da42543e188efec991e7,B,B,True,0.08452001849070989,True,1,test
pop1k7:src_004:910,5137e66ac2321666a7204e5c69577b920dcd700ce32a5dc560105453065b0a3a,e,e,True,0.07537012774165297,True,5,train
pop1k7:src_004:911,f027c43602265454ce123a0f4942ac172f8b074049ba7cbb0fc814bc871c7dea,G,G,True,0.15260862557002797,True,5,test
pop1k7:src_004:912,f13591292726d1d1b8fbe77a44e114f9cea89d6a9b4b27a72bcdb30d4ddebedc,Bb,Bb,True,0.18712771748110557,True,2,validation
pop1k7:src_004:913,a426a16e866c94d78fa613e00fd7a3cc134cf63d8d191670b7d6768ef47f6788,F,d,True,0.1463774332655441,True,-5,train
pop1k7:src_004:914,008802850b3c3acdabd11aa0d8dc533091c577852bce96822e395997cd766c29,e,e,True,0.036436649733770254,False,5,train
pop1k7:src_004:915,dc6669e8c9d31b7ecdb3ca2aec48ea9ce4cddd7ef795428cfc2fbc1da7929de3,d,d,True,0.3190431258644508,True,-5,train
pop1k7:src_004:916,b67ed070a0a3a7fc2edf8f7d7ab1ed40fc964f04fa9cbd293c124f8ec176d16f,C,C,True,0.15472476344098063,True,0,validation
pop1k7:src_004:917,6015551d912687bf8efd89d83ea5f548e7e7b4f33205e1caf4cbb08ad0cc3e42,C#,C#,True,0.2095720504088645,True,-1,train
pop1k7:src_004:918,000ad3b9ce630451710591d8a9337612c572a1037ddfac7f0de1da2486536472,G,G,True,0.1242583439327305,True,5,train
pop1k7:src_004:919,cf7150c913758bb5d32c23d991e4d2bbe1473323c140e16a465eda2c2e33c87f,D,D,True,0.02094476089048425,False,-2,train
pop1k7:src_004:920,b551f5a751edca4d260bb1e5c1321ef3b14739e5fd6667a3c25f6d2dc2ad70f8,D,D,True,0.20177201413666712,True,-2,train
pop1k7:src_004:921,2e6ed1767b9c6ca525878384f8e5a1fb9f5ab57a47fd5ee5d0091ffb647ee2d5,a,a,True,0.16133490672612938,True,0,train
pop1k7:src_004:922,8d5a210fb67e17009e2f4a39b8574a53a62dbcc135de0070c463ce058faa7e95,G,G,True,0.06069172701403014,True,5,train
pop1k7:src_004:923,0c6e2f3ceb4d5fcf3cef2b59e5aa615b842f0baa98a32afdd94b35ff89749383,C,C,True,0.108669359351929,True,0,train
pop1k7:src_004:924,5add4b5f3c24c2d97bcd5d37ed24b22da0fee9f663f4835a93f5a2a5cb49e415,B,B,True,0.09923648361155346,True,1,train
pop1k7:src_004:925,d604bc4ad976d6bf7ece03621448e26efc3eb757acf25b095dc97347b12bd7e5,E,E,True,0.21715432692563863,True,-4,train
pop1k7:src_004:926,617c673d74b7ad284abdb2eb2d300294c1962c6e318c34046511214633eb8ead,A,A,True,0.18682431480102912,True,3,train
pop1k7:src_004:927,43a3b8c1159849f491cc431998018f6ef0ea1e9c73e30d7457972b56eeb43579,d,Bb,False,0.07045709679660972,False,,train
pop1k7:src_004:928,fa2e5260cf5b11853c9a66e975dd2878b9600fb3a5fd5ad197f4b8b4b531ea84,D,D,True,0.25878653850097744,True,-2,train
pop1k7:src_004:929,0994bb250179666710bad4122072abce29b4c35150280c930fdbb13d8fd20cca,d,g,False,0.060116015003712886,False,,validation
pop1k7:src_004:930,19ec7ef1203e7c7c1f6cb7385f067330838fad568be12a00e6e75bcf013ce315,F,F,True,0.22794636279730862,True,-5,validation
pop1k7:src_004:931,6ac63d6a75da135fcb9d28c6c5c7e2372869710b144f905e2e421eaf93d84f11,b,b,True,0.24771187825479657,True,-2,train
pop1k7:src_004:932,aeff0f05e26411f1474b93690087a5cbb886edd6bf92af391097134ae759f041,Ab,C#,False,0.12443213848964796,False,,train
pop1k7:src_004:933,a341460aaf86e453077bb5504a4e0d07096585eb3ae3cebd1eed6d995d16495f,Bb,Bb,True,0.04011707170679335,False,2,test
pop1k7:src_004:934,a2be83a74c544da150bcf93e900471a782a352d40531a1c1e9471ebfbc13a0fc,c,c,True,0.010349027766719587,False,-3,train
pop1k7:src_004:935,b50f1609014ec792f35cc467576adbd63587b2021e8dea077f3bc37d93512f9c,g,g,True,0.11789445639737473,True,2,train
pop1k7:src_004:936,0967ac8a7a985a5bcc1c6c39a6563cb64810eb6149099bbd76286e6e4e23e692,D,D,True,0.06661040373244476,True,-2,train
pop1k7:src_004:937,edd6817f176a159e49bd749213aecba193de064fc093a2a4147e1eb89cf2c2c4,G,G,True,0.10541547038949084,True,5,test
pop1k7:src_004:938,4b3b84103336d6fe3a19177c6cce7b596f6f074e51876a44b843bd83d3feacde,F#,F#,True,0.16858047936920717,True,6,train
pop1k7:src_004:939,afafb95dc89ad464cfba62fbefc25b5397885d0bf9aacb36c6d0625a8db40a8d,C,C,True,0.15849842340610354,True,0,train
pop1k7:src_004:940,4bd6dfcee72d295afe054eb44c1b79834c2d1cd7766afe439889b1a785fecc0a,Bb,Bb,True,0.2123482249489813,True,2,train
pop1k7:src_004:941,eb9a5bb3cdd94337d92bcbda2eb03911a64b4f0d8f6ef46e5fd1db4bd16cb08d,C,C,True,0.12904429166864395,True,0,train
pop1k7:src_004:942,d9a96b47109adf170a529442756e207b187a8e35c1cf8a9c3273929ff2c4544d,G,G,True,0.2383299689946312,True,5,validation
pop1k7:src_004:943,c0f9b6acfaf34493381eb98ff531c897d91654c011920373ba973235288a8418,Ab,Ab,True,0.008082297678441375,False,4,train
pop1k7:src_004:944,62e16894bec02e70b44fe2912ecbf6c03ae7a952a0b5b03fc91894579cc32320,Ab,Ab,True,0.15490767689215457,True,4,train
pop1k7:src_004:945,b934d4f33c5cca15b99fef4cd00887e102f89ea02bf20023127634ddae7991a1,D,G,False,0.002713751634928152,False,,train
pop1k7:src_004:946,046212938ef587ec38446ad691fb72af16bb61a98930679c727d76acbfa7992e,Ab,f,True,0.12095047651525692,True,4,validation
pop1k7:src_004:947,bdc469345b2bf39bf744ec221053480d6ae1639f8b3b1df8244533f3903f55e2,C#,C#,True,0.08760976808663445,True,-1,train
pop1k7:src_004:948,eb8b1067ce14d626cbdc48e3384c36b7e62c5d8aa60e134360e7b389c52a8475,E,E,True,0.11550524753505809,True,-4,train
pop1k7:src_004:949,e996786ffcbbe82e4bc3f879aab187aaa224d801396dd6dd0e304e42629f3799,Bb,Eb,False,0.0879588003720485,False,,train
pop1k7:src_004:950,2cb189e4c6794a2c8b8843551aa27db842bd5a4acb72c3024cc11e164560fc05,d,d,True,0.12460575357003667,True,-5,validation
pop1k7:src_004:951,a40f75ba2bebb79bc2ea88c0589e5e595ef4403b71a3ecb06e2bdb7db570666e,G,G,True,0.12327226239293887,True,5,train
pop1k7:src_004:952,26dc4f8b5276ecabdbd3b20061308a6644e8e849dd80f0011d2f01d7e7813a9d,C,C,True,0.191328279089641,True,0,train
pop1k7:src_004:953,60d94a7cf53fdd3cf6fa18a2f19dbfb02519a2655305a33f0a7ae88916827d2d,G,G,True,0.03869766134653507,False,5,train
pop1k7:src_004:954,0b0e00d0e66f771d9105056b8de95a8f817372f04fee9692946be754512935ba,D,D,True,0.10042554934358228,True,-2,train
pop1k7:src_004:955,06ee7462b9a115414bb06e1fc8545f358f76e1ab7ee02571bd9c3346f5374f55,G,G,True,0.18349428932559053,True,5,train
pop1k7:src_004:956,4b8e5c167989148ebf15ac825efd57019fbbc442e51808203cdb57c0ae6740f9,g,g,True,0.006933851535944169,False,2,train
pop1k7:src_004:957,50d528db0daa31b2163f8026384cdc8fd7ae2d8c12a8f737419497e593c46ff4,a,F,False,0.17834773018497396,False,,train
pop1k7:src_004:958,22e120c3a9cbfee83194397c9a0fd71b5af9435612b1858d6eac52b28d4d8be0,Ab,Ab,True,0.06095093284308084,True,4,train
pop1k7:src_004:959,284b53baf7563c1446eb303cc1ab7bfef491d117667b00ad1d1982268ec8db59,c#,c#,True,0.2508915647686224,True,-4,validation
pop1k7:src_004:960,25cfffa3c28288d4757cb0c730b9dfdeac83969fe2721131d5f4feab088d0ad7,eb,eb,True,0.21490835925702123,True,6,train
pop1k7:src_004:961,7c2bd1d694f1bb40ab485d960c405eb74d6a21d2ae565f93f11ee12b3501f92c,C,C,True,0.0002012185137688638,False,0,train
pop1k7:src_004:962,0408da8a898d1fddc4a7919a825e682a575b4301357ce15fc7881011e8c6db08,C,C,True,0.029065719293094316,False,0,train
pop1k7:src_004:963,b4ab9eb2f54e57c943db7d8e037547927eb5d94b14bc506f22cf31c2032fb262,C,F,False,0.03607329087583089,False,,train
pop1k7:src_004:964,c97063824effc902be41beaeb547b49540cd55eb62e4c4d1d0ea7490b42a223b,bb,bb,True,0.2366319857930539,True,-1,train
pop1k7:src_004:965,7beeccc6e053acf131f7f8a8ba37d79a1a6f79ff4e44a680ce6b6c831bde388f,C,C,True,0.20853251484200408,True,0,train
pop1k7:src_004:966,b9b7f87495cc6c417014f35a395e499fa4415d808cd60393d5fb1ab7ac7ea9a8,C#,C#,True,0.19314501259159367,True,-1,train
pop1k7:src_004:967,2528eae651180826e9665cbb29a6e0aa11339d9ddb7b58df242c4e3d7fbb9ee3,C#,C#,True,0.17866321891512427,True,-1,test
pop1k7:src_004:968,15a585a200759a6fa23f1a02e99998ac8e947d2b62c581ee5cc0944391467226,G,G,True,0.01670268151853349,False,5,train
pop1k7:src_004:969,48e3e312c50f360952e709362b304196bf7f2a78752283b3cae9fa7c30bc2d90,F,F,True,0.10214633760686831,True,-5,train
pop1k7:src_004:970,8b731d44cf131a51bb2606360dd43b0a909969ba880020d59a5b8f4243803759,f,C#,False,0.03644852526905551,False,,train
pop1k7:src_004:971,557d079ce37b08db7af2c7c03ac0826cea9cfbe8861d3b1d2a8c94bd2e996104,Bb,Bb,True,0.16515606012499273,True,2,train
pop1k7:src_004:972,f47465e51e908777681dda4f36caa30f2b94c6c868167110a5155f2a39f41572,D,D,True,0.08746737190818676,True,-2,test
pop1k7:src_004:973,e94a684b8d009225a06af54932b0415f5ff14331fc86b7f13080881d4a89f54b,bb,bb,True,0.11910254587919167,True,-1,test
pop1k7:src_004:974,e80e1d72726b83c115f852c91ce1b8d2a91c0ee7312780d0a0ddf5756ae5ca11,e,e,True,0.018640598696557542,False,5,train
pop1k7:src_004:975,b3bcf3c2db24b66cd77527bb1fadd68a655f7ae06173c6926c28ac9146d10f05,ab,ab,True,0.1639801810813274,True,1,train
pop1k7:src_004:976,6f2b07700121b1ae4a7c735e3c51e7aa2619a5919c35e416999b58c153c122ef,F,F,True,0.1798084607714131,True,-5,train
pop1k7:src_004:977,5df2c731f216f334e2922281b326f4f756baa02e6473379b70e56d4d7c58f663,Bb,bb,False,0.012842563724734024,False,,train
pop1k7:src_004:978,f26a76526b40c61a6fdf3470e13fe86e2ee24a4fbc1302ba34746cce9023cfc6,B,ab,True,0.0005771953629255533,False,1,train
pop1k7:src_004:979,84fef7bb34cb56a1cb7733431cb18d175066479412a6d15ff86702afc0f265d5,G,e,True,0.14932349838743153,True,5,train
pop1k7:src_004:980,06186c337120ae669461d7be9ddf7204da905d7d5660f9e90b0fb436eb57d402,d,d,True,0.04167044909629991,False,-5,test
pop1k7:src_004:981,4115acec6bb6cc80caa0a3ae4eeeb91b51c3eca398a6fe81e1be4d74b3d6e87c,Eb,Ab,False,0.00822559771675424,False,,train
pop1k7:src_004:982,4236db46b0e168e494292013f73db89da955b59bd51eeb998f47a1b59cd99582,Eb,Eb,True,0.14960324577837236,True,-3,test
pop1k7:src_004:983,c21879022af0b8f173b3013b6aefd6fd1fb92c4f9cd0db981fe26798815e23b5,G,G,True,0.059868465689301376,True,5,test
pop1k7:src_004:984,d19dec92f5f8d0eaeac8815c8a6850c743223a687f81def0b5737d16c1ae6060,Ab,f,True,0.1583474072349076,True,4,train
pop1k7:src_004:985,c1607dd548ac49be6b3a2ff454d9fe5c643d34cd3c78231b4d4de3045439204b,A,D,False,0.03363373292962801,False,,train
pop1k7:src_004:986,1cc1082d53a9d15a50022359be33e9ac77e4f5f76e26ba6c17513c93001d871b,F#,F#,True,0.08578631340699427,True,6,train
pop1k7:src_004:987,a1c97d6a5f61da1cb09acbcdd0e3acabed92338432a09a363a7378ff4adb7e53,D,D,True,0.09462319680958275,True,-2,train
pop1k7:src_004:988,ae6990282566f8d37f1e0d2ec1de3815eb91ecada8aef2f7a45e7fa26c26b403,C#,C#,True,0.05716586072383023,True,-1,train
pop1k7:src_004:989,637969ea46d2db03409e5ed8b5ebae64098a138f13bdd84a03cb8963d6bc7985,Eb,Eb,True,0.16385115048330268,True,-3,validation
pop1k7:src_004:990,8d5d3b922739f17a1782b991b12a99f6dae330f1db4a0e12c16979e7681d725c,A,A,True,0.1956218065241051,True,3,train
pop1k7:src_004:991,2790149c40e1014ea2a729eca115f67dd4b15394e0a21eab80970a5ad3b2c4c0,f#,f#,True,0.21878891163355674,True,3,train
pop1k7:src_004:992,ab288fb18860c9a7ab7bbd0d5709bed82869fceaf5d1d13fb4eead66051f42d5,D,D,True,0.03378812947154364,False,-2,train
pop1k7:src_004:993,f1eb7e8be2cd05840e1f098c98bea33be26d8cfda4b80a49525826a807ff16d0,Ab,bb,False,0.0364677445545305,False,,test
pop1k7:src_004:994,00596ecc1525fed5d7a40c06b3a487f74c69148315f1e0fbfbd857b8d3769103,Bb,Bb,True,0.03421659985240133,False,2,train
pop1k7:src_004:995,c58c9a7f8c80d17c9fead23d8fb662da53788ba2e1cadbdc669bee062713b086,c,c,True,0.11103006243739744,True,-3,train
pop1k7:src_004:996,29f0f3b8ca601fc5122c65de19e09212698168a062d7ada9b6033ceab99501c5,d,d,True,0.10774848443070639,True,-5,train
pop1k7:src_004:997,877bd7a49241d63c547ae20a3cc3b28a914a5dd16bd3ebd00caf7f363618ac9e,C#,C#,True,0.22479950806790627,True,-1,test
pop1k7:src_004:998,19fa0318a4589c36577db6d1a998e79fa100b795d05d45102875171d535d3d09,Ab,C#,False,0.019037730546325293,False,,train
pop1k7:src_004:999,fb966f51c819b3f609479ab50472548fde0efc8b6349bbd3c741150057a09fd5,A,A,True,0.281498367847695,True,3,validation
pop1k7:src_004:1000,51defc5dd34b6cb4fa0e22e58c99a7e34ad6101796b390bdbd637e399a82fd22,f#,f#,True,0.08070266823800953,True,3,train
pop1k7:src_004:1001,2811ef0b4acc9175dec51eccbe97de42199370abd2baff8a9774a4e2362e7e90,A,A,True,0.20284575075814937,True,3,train
pop1k7:src_004:1002,d15d0bd2dfa666781475ad3dd724305a95d34a4c15879f854a6ad837a0898d26,B,B,True,0.1469836346364094,True,1,train
pop1k7:src_004:1003,cdaac7701393b2b5d9ba6f4a4e9776732447e390330ff1337e5a7b42c4d91d0d,f#,f#,True,0.07733856978315934,True,3,validation
